w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,0,0,0,0,0,0.109,0.100,49.701,36.574,0,887.029,877.016,887.029,-10.013
0,0,0,0,0,1,0.076,0.075,35.718,32.539,0,894.845,884.250,894.845,-10.596
0,0,0,0,1,0,0.279,0.250,29.421,29.716,0,896.437,886.248,896.437,-10.189
0,0,0,0,1,1,0.235,0.200,23.727,22.144,0,902.473,893.890,902.473,-8.584
0,0,0,1,0,0,0.282,0.300,27.874,19.717,0,890.842,880.532,890.842,-10.310
0,0,0,1,0,1,0.238,0.225,38.157,35.858,0,901.374,891.569,901.374,-9.805
0,0,0,1,1,0,0.425,0.400,25.850,26.113,0,901.025,890.202,901.025,-10.823
0,0,0,1,1,1,0.504,0.450,25.444,19.414,0,908.686,903.159,908.686,-5.528
0,0,1,0,0,0,0.086,0.075,45.212,42.627,0,902.470,879.377,902.470,-23.093
0,0,1,0,0,1,0.058,0.050,38.316,38.591,0,908.550,885.020,908.550,-23.530
0,0,1,0,1,0,0.256,0.225,44.326,35.768,0,912.649,890.434,912.649,-22.215
0,0,1,0,1,1,0.184,0.175,30.370,28.196,0,918.584,891.212,918.584,-27.372
0,0,1,1,0,0,0.249,0.275,32.767,25.769,0,907.304,884.428,907.304,-22.876
0,0,1,1,0,1,0.212,0.200,38.051,41.910,0,915.445,892.069,915.445,-23.376
0,0,1,1,1,0,0.448,0.375,39.562,32.166,0,918.129,898.915,918.129,-19.213
0,0,1,1,1,1,0.494,0.425,33.392,25.466,0,925.686,904.791,925.686,-20.895
0,1,0,0,0,0,0.256,0.250,43.985,48.660,0,903.436,888.166,903.436,-15.270
0,1,0,0,0,1,0.255,0.225,41.673,44.625,0,908.183,895.502,908.183,-12.681
0,1,0,0,1,0,0.459,0.400,39.962,41.802,0,911.028,899.025,911.028,-12.003
0,1,0,0,1,1,0.404,0.350,34.769,34.230,0,913.991,903.126,913.991,-10.865
0,1,0,1,0,0,0.487,0.450,43.884,31.803,0,906.937,899.556,906.937,-7.381
0,1,0,1,0,1,0.355,0.375,46.275,47.944,0,916.757,901.752,916.757,-15.005
0,1,0,1,1,0,0.545,0.550,39.952,38.200,0,917.387,903.389,917.387,-13.998
0,1,0,1,1,1,0.613,0.600,40.515,31.500,0,922.264,915.015,922.264,-7.249
0,1,1,0,0,0,0.213,0.200,34.686,35.493,0,906.598,902.423,906.598,-4.175
0,1,1,0,0,1,0.197,0.175,33.040,31.457,1,911.424,911.424,908.809,2.615
0,1,1,0,1,0,0.339,0.350,29.832,28.634,1,913.889,913.889,910.051,3.838
0,1,1,0,1,1,0.278,0.300,26.250,21.062,1,921.887,921.887,912.380,9.507
0,1,1,1,0,0,0.403,0.400,23.731,18.635,0,907.809,906.398,907.809,-1.411
0,1,1,1,0,1,0.313,0.325,47.022,34.776,1,918.806,918.806,914.852,3.954
0,1,1,1,1,0,0.499,0.500,24.336,25.032,1,915.643,915.643,914.556,1.087
0,1,1,1,1,1,0.549,0.550,24.655,18.332,1,924.224,924.224,916.528,7.697
1,0,0,0,0,0,0.337,0.300,38.305,30.400,0,894.047,885.920,894.047,-8.127
1,0,0,0,0,1,0.255,0.275,35.973,26.365,0,900.856,891.783,900.856,-9.073
1,0,0,0,1,0,0.473,0.450,33.072,23.541,0,901.697,895.237,901.697,-6.460
1,0,0,0,1,1,0.378,0.400,18.447,15.969,0,905.957,896.361,905.957,-9.596
1,0,0,1,0,0,0.479,0.500,15.662,13.542,0,893.254,881.367,893.254,-11.886
1,0,0,1,0,1,0.388,0.425,26.401,29.684,0,907.123,893.624,907.123,-13.499
1,0,0,1,1,0,0.635,0.600,17.901,19.939,0,904.639,892.290,904.639,-12.349
1,0,0,1,1,1,0.674,0.650,18.801,13.239,0,910.080,904.277,910.080,-5.804
1,0,1,0,0,0,0.244,0.225,40.122,31.442,0,907.056,886.049,907.056,-21.007
1,0,1,0,0,1,0.194,0.200,28.765,27.406,0,912.544,889.450,912.544,-23.094
1,0,1,0,1,0,0.440,0.375,23.590,24.583,0,915.285,891.449,915.285,-23.836
1,0,1,0,1,1,0.345,0.325,20.101,17.011,0,919.906,893.935,919.906,-25.971
1,0,1,1,0,0,0.430,0.425,16.415,14.584,0,907.124,884.178,907.124,-22.946
1,0,1,1,0,1,0.397,0.350,38.761,30.725,0,918.259,900.847,918.259,-17.412
1,0,1,1,1,0,0.548,0.525,21.708,20.981,0,918.547,894.158,918.547,-24.389
1,0,1,1,1,1,0.581,0.575,17.260,14.281,0,923.802,899.061,923.802,-24.741
1,1,0,0,0,0,0.437,0.400,29.314,27.183,0,903.160,890.722,903.160,-12.438
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,907.458,895.098,907.458,-12.360
1,1,0,0,1,0,0.529,0.550,22.543,20.324,0,907.556,893.383,907.556,-14.172
1,1,0,0,1,1,0.502,0.500,18.708,12.752,0,909.199,898.961,909.199,-10.238
1,1,0,1,0,0,0.648,0.600,15.923,10.325,0,899.837,889.372,899.837,-10.465
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,913.309,901.269,913.309,-12.039
1,1,0,1,1,0,0.793,0.700,24.156,16.722,0,910.153,903.513,910.153,-6.640
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,911.693,900.896,911.693,-10.797
1,1,1,0,0,0,0.525,0.450,49.029,53.477,0,924.634,923.725,924.634,-0.908
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,934.139,934.139,924.726,9.413
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,938.009,938.009,931.352,6.657
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,930.896,930.896,927.921,2.975
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,936.056,936.056,925.227,10.829
1,1,1,1,0,1,0.541,0.575,48.539,52.761,0,934.296,928.729,934.296,-5.566
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,950.337,950.337,937.654,12.683
1,1,1,1,1,1,0.814,0.800,32.577,36.317,0,935.882,933.389,935.882,-2.492
