w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,0,0,0,0,0,0.109,0.100,49.701,36.574,0,887.029,878.016,887.029,-9.013
0,0,0,0,0,1,0.076,0.075,35.718,32.539,0,894.845,885.250,894.845,-9.596
0,0,0,0,1,0,0.279,0.250,29.421,29.716,0,896.437,887.248,896.437,-9.189
0,0,0,0,1,1,0.235,0.200,23.727,22.144,0,902.473,894.890,902.473,-7.584
0,0,0,1,0,0,0.282,0.300,27.874,19.717,0,890.842,881.532,890.842,-9.310
0,0,0,1,0,1,0.238,0.225,38.157,35.858,0,901.374,892.569,901.374,-8.805
0,0,0,1,1,0,0.425,0.400,25.850,26.113,0,901.025,891.202,901.025,-9.823
0,0,0,1,1,1,0.504,0.450,25.444,19.414,0,908.686,904.159,908.686,-4.528
0,0,1,0,0,0,0.086,0.075,45.212,42.627,0,902.470,880.636,902.470,-21.834
0,0,1,0,0,1,0.058,0.050,38.316,38.591,0,908.550,889.473,908.550,-19.077
0,0,1,0,1,0,0.256,0.225,44.326,35.768,0,912.649,894.062,912.649,-18.587
0,0,1,0,1,1,0.184,0.175,30.370,28.196,0,918.584,894.899,918.584,-23.685
0,0,1,1,0,0,0.249,0.275,32.767,25.769,0,907.304,886.177,907.304,-21.127
0,0,1,1,0,1,0.212,0.200,38.051,41.910,0,915.445,896.286,915.445,-19.159
0,0,1,1,1,0,0.448,0.375,39.562,32.166,0,918.129,902.626,918.129,-15.503
0,0,1,1,1,1,0.494,0.425,33.392,25.466,0,925.686,908.075,925.686,-17.611
0,1,0,0,0,0,0.256,0.250,43.985,48.660,0,903.436,889.166,903.436,-14.270
0,1,0,0,0,1,0.255,0.225,41.673,44.625,0,908.183,896.502,908.183,-11.681
0,1,0,0,1,0,0.459,0.400,39.962,41.802,0,911.028,900.025,911.028,-11.003
0,1,0,0,1,1,0.404,0.350,34.769,34.230,0,913.991,904.126,913.991,-9.865
0,1,0,1,0,0,0.487,0.450,43.884,31.803,0,906.937,900.556,906.937,-6.381
0,1,0,1,0,1,0.355,0.375,46.275,47.944,0,916.757,902.752,916.757,-14.005
0,1,0,1,1,0,0.545,0.550,39.952,38.200,0,917.387,904.389,917.387,-12.998
0,1,0,1,1,1,0.613,0.600,40.515,31.500,0,922.264,916.015,922.264,-6.249
0,1,1,0,0,0,0.213,0.200,34.686,35.493,0,906.598,906.393,906.598,-0.205
0,1,1,0,0,1,0.197,0.175,33.040,31.457,1,914.442,914.442,908.809,5.633
0,1,1,0,1,0,0.339,0.350,29.832,28.634,1,917.449,917.449,910.051,7.397
0,1,1,0,1,1,0.278,0.300,26.250,21.062,1,923.905,923.905,912.380,11.525
0,1,1,1,0,0,0.403,0.400,23.731,18.635,1,910.340,910.340,907.809,2.531
0,1,1,1,0,1,0.313,0.325,47.022,34.776,1,921.767,921.767,914.852,6.916
0,1,1,1,1,0,0.499,0.500,24.336,25.032,1,918.583,918.583,914.556,4.027
0,1,1,1,1,1,0.549,0.550,24.655,18.332,1,925.860,925.860,916.528,9.333
1,0,0,0,0,0,0.337,0.300,38.305,30.400,0,894.047,886.920,894.047,-7.127
1,0,0,0,0,1,0.255,0.275,35.973,26.365,0,900.856,892.783,900.856,-8.073
1,0,0,0,1,0,0.473,0.450,33.072,23.541,0,901.697,896.237,901.697,-5.460
1,0,0,0,1,1,0.378,0.400,18.447,15.969,0,905.957,897.361,905.957,-8.596
1,0,0,1,0,0,0.479,0.500,15.662,13.542,0,893.254,882.367,893.254,-10.886
1,0,0,1,0,1,0.388,0.425,26.401,29.684,0,907.123,894.624,907.123,-12.499
1,0,0,1,1,0,0.635,0.600,17.901,19.939,0,904.639,893.290,904.639,-11.349
1,0,0,1,1,1,0.674,0.650,18.801,13.239,0,910.080,905.277,910.080,-4.804
1,0,1,0,0,0,0.244,0.225,40.122,31.442,0,907.056,887.783,907.056,-19.273
1,0,1,0,0,1,0.194,0.200,28.765,27.406,0,912.544,893.694,912.544,-18.850
1,0,1,0,1,0,0.440,0.375,23.590,24.583,0,915.285,895.155,915.285,-20.130
1,0,1,0,1,1,0.345,0.325,20.101,17.011,0,919.906,897.413,919.906,-22.493
1,0,1,1,0,0,0.430,0.425,16.415,14.584,0,907.124,886.468,907.124,-20.656
1,0,1,1,0,1,0.397,0.350,38.761,30.725,0,918.259,904.780,918.259,-13.478
1,0,1,1,1,0,0.548,0.525,21.708,20.981,0,918.547,897.911,918.547,-20.637
1,0,1,1,1,1,0.581,0.575,17.260,14.281,0,923.802,902.232,923.802,-21.570
1,1,0,0,0,0,0.437,0.400,29.314,27.183,0,903.160,891.722,903.160,-11.438
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,907.458,896.098,907.458,-11.360
1,1,0,0,1,0,0.529,0.550,22.543,20.324,0,907.556,894.383,907.556,-13.172
1,1,0,0,1,1,0.502,0.500,18.708,12.752,0,909.199,899.961,909.199,-9.238
1,1,0,1,0,0,0.648,0.600,15.923,10.325,0,899.837,890.372,899.837,-9.465
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,913.309,902.269,913.309,-11.039
1,1,0,1,1,0,0.793,0.700,24.156,16.722,0,910.153,904.513,910.153,-5.640
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,911.693,901.896,911.693,-9.797
1,1,1,0,0,0,0.525,0.450,49.029,53.477,1,927.649,927.649,924.634,3.016
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,937.008,937.008,924.726,12.282
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,940.133,940.133,931.352,8.781
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,932.530,932.530,927.921,4.610
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,939.947,939.947,925.227,14.720
1,1,1,1,0,1,0.541,0.575,48.539,52.761,0,934.296,931.580,934.296,-2.716
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,951.754,951.754,937.654,14.100
1,1,1,1,1,1,0.814,0.800,32.577,36.317,0,935.882,934.652,935.882,-1.229
