w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,1,1,0,1,1,0.278,0.300,26.250,21.062,1,1536.876,1536.876,1502.997,33.879
0,1,1,1,0,0,0.403,0.400,23.731,18.635,1,1526.133,1526.133,1492.040,34.093
0,1,1,1,0,1,0.313,0.325,47.022,34.776,1,1535.703,1535.703,1498.479,37.224
0,1,1,1,1,0,0.499,0.500,24.336,25.032,1,1532.645,1532.645,1499.904,32.742
0,1,1,1,1,1,0.549,0.550,24.655,18.332,1,1538.419,1538.419,1505.500,32.919
1,0,0,0,0,0,0.337,0.300,38.305,30.400,1,1483.333,1483.333,1478.602,4.731
1,0,0,0,0,1,0.255,0.275,35.973,26.365,1,1489.765,1489.765,1486.771,2.994
1,0,0,0,1,0,0.473,0.450,33.072,23.541,1,1492.913,1492.913,1486.349,6.564
1,0,0,0,1,1,0.378,0.400,18.447,15.969,1,1497.333,1497.333,1493.084,4.249
1,0,0,1,0,0,0.479,0.500,15.662,13.542,1,1479.009,1479.009,1478.115,0.895
1,0,0,1,0,1,0.388,0.425,26.401,29.684,0,1493.874,1490.732,1493.874,-3.142
1,0,0,1,1,0,0.635,0.600,17.901,19.939,1,1490.107,1490.107,1489.481,0.626
1,0,0,1,1,1,0.674,0.650,18.801,13.239,1,1504.148,1504.148,1499.238,4.910
1,0,1,0,0,0,0.244,0.225,40.122,31.442,1,1504.160,1504.160,1490.829,13.330
1,0,1,0,0,1,0.194,0.200,28.765,27.406,1,1508.999,1508.999,1497.256,11.743
1,0,1,0,1,0,0.440,0.375,23.590,24.583,1,1511.057,1511.057,1502.593,8.464
1,0,1,0,1,1,0.345,0.325,20.101,17.011,1,1511.889,1511.889,1504.194,7.695
1,0,1,1,0,0,0.430,0.425,16.415,14.584,1,1502.493,1502.493,1491.306,11.187
1,0,1,1,0,1,0.397,0.350,38.761,30.725,1,1519.734,1519.734,1502.576,17.158
1,0,1,1,1,0,0.548,0.525,21.708,20.981,1,1513.612,1513.612,1505.392,8.221
1,0,1,1,1,1,0.581,0.575,17.260,14.281,1,1516.354,1516.354,1508.489,7.865
1,1,0,0,0,0,0.437,0.400,29.314,27.183,1,1489.558,1489.558,1489.350,0.208
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,1495.778,1491.439,1495.778,-4.338
1,1,0,0,1,0,0.529,0.550,22.543,20.324,1,1493.991,1493.991,1490.927,3.064
1,1,0,0,1,1,0.502,0.500,18.708,12.752,0,1496.018,1494.796,1496.018,-1.222
1,1,0,1,0,0,0.648,0.600,15.923,10.325,1,1488.072,1488.072,1485.952,2.120
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,1501.652,1496.734,1501.652,-4.918
1,1,0,1,1,0,0.793,0.700,24.156,16.722,1,1505.720,1505.720,1493.673,12.047
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,1500.651,1496.104,1500.651,-4.547
1,1,1,0,0,0,0.525,0.450,49.029,53.477,1,1543.228,1543.228,1508.960,34.268
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,1550.822,1550.822,1508.391,42.431
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,1553.336,1553.336,1516.710,36.626
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,1545.088,1545.088,1516.893,28.194
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,1555.120,1555.120,1509.936,45.184
1,1,1,1,0,1,0.541,0.575,48.539,52.761,1,1545.369,1545.369,1518.019,27.351
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,1564.212,1564.212,1523.028,41.183
1,1,1,1,1,1,0.814,0.800,32.577,36.317,1,1546.807,1546.807,1523.210,23.597
