w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
1,0,1,1,1,0,0.548,0.525,21.708,20.981,0,918.547,887.002,918.547,-31.545
1,0,1,1,1,1,0.581,0.575,17.260,14.281,0,923.802,889.156,923.802,-34.646
1,1,0,0,0,0,0.437,0.400,29.314,27.183,0,903.160,885.722,903.160,-17.438
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,907.458,890.098,907.458,-17.360
1,1,0,0,1,0,0.529,0.550,22.543,20.324,0,907.556,888.383,907.556,-19.172
1,1,0,0,1,1,0.502,0.500,18.708,12.752,0,909.199,893.961,909.199,-15.238
1,1,0,1,0,0,0.648,0.600,15.923,10.325,0,899.837,884.372,899.837,-15.465
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,913.309,896.269,913.309,-17.039
1,1,0,1,1,0,0.793,0.700,24.156,16.722,0,910.153,898.513,910.153,-11.640
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,911.693,895.896,911.693,-15.797
1,1,1,0,0,0,0.525,0.450,49.029,53.477,0,924.634,913.807,924.634,-10.827
1,1,1,0,0,1,0.502,0.425,62.495,49.442,0,924.726,924.354,924.726,-0.372
1,1,1,0,1,0,0.710,0.600,49.151,46.619,0,931.352,929.880,931.352,-1.472
1,1,1,0,1,1,0.550,0.550,36.767,39.047,0,927.921,923.137,927.921,-4.784
1,1,1,1,0,0,0.756,0.650,47.477,36.620,0,925.227,923.975,925.227,-1.252
1,1,1,1,0,1,0.541,0.575,48.539,52.761,0,934.296,919.086,934.296,-15.210
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,944.175,944.175,937.654,6.521
1,1,1,1,1,1,0.814,0.800,32.577,36.317,0,935.882,927.247,935.882,-8.635
