w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,0,0,0,0,0,0.109,0.100,49.701,36.574,1,4874.060,4874.060,4854.278,19.782
0,0,0,0,0,1,0.076,0.075,35.718,32.539,1,4883.414,4883.414,4862.645,20.768
0,0,0,0,1,0,0.279,0.250,29.421,29.716,1,4883.755,4883.755,4863.834,19.921
0,0,0,0,1,1,0.235,0.200,23.727,22.144,1,4895.394,4895.394,4870.975,24.419
0,0,0,1,0,0,0.282,0.300,27.874,19.717,1,4877.856,4877.856,4858.397,19.459
0,0,0,1,0,1,0.238,0.225,38.157,35.858,1,4889.667,4889.667,4870.010,19.657
0,0,0,1,1,0,0.425,0.400,25.850,26.113,1,4887.836,4887.836,4868.613,19.223
0,0,0,1,1,1,0.504,0.450,25.444,19.414,1,4903.662,4903.662,4879.219,24.443
0,0,1,0,0,0,0.086,0.075,45.212,42.627,1,4897.314,4897.314,4866.270,31.044
0,0,1,0,0,1,0.058,0.050,38.316,38.591,1,4905.013,4905.013,4876.640,28.373
0,0,1,0,1,0,0.256,0.225,44.326,35.768,1,4910.302,4910.302,4881.882,28.420
0,0,1,0,1,1,0.184,0.175,30.370,28.196,1,4909.616,4909.616,4885.633,23.983
0,0,1,1,0,0,0.249,0.275,32.767,25.769,1,4902.545,4902.545,4871.197,31.348
0,0,1,1,0,1,0.212,0.200,38.051,41.910,1,4911.560,4911.560,4883.092,28.467
0,0,1,1,1,0,0.448,0.375,39.562,32.166,1,4918.511,4918.511,4885.874,32.637
0,0,1,1,1,1,0.494,0.425,33.392,25.466,1,4922.327,4922.327,4893.134,29.194
0,1,0,0,0,0,0.256,0.250,43.985,48.660,1,4887.119,4887.119,4872.682,14.437
0,1,0,0,0,1,0.255,0.225,41.673,44.625,1,4892.335,4892.335,4879.478,12.856
0,1,0,0,1,0,0.459,0.400,39.962,41.802,1,4899.207,4899.207,4876.001,23.206
0,1,0,0,1,1,0.404,0.350,34.769,34.230,1,4899.205,4899.205,4882.527,16.678
0,1,0,1,0,0,0.487,0.450,43.884,31.803,1,4898.360,4898.360,4876.108,22.252
0,1,0,1,0,1,0.355,0.375,46.275,47.944,1,4898.208,4898.208,4888.076,10.132
0,1,0,1,1,0,0.545,0.550,39.952,38.200,1,4904.091,4904.091,4882.039,22.051
0,1,0,1,1,1,0.613,0.600,40.515,31.500,1,4910.571,4910.571,4892.939,17.632
0,1,1,0,0,0,0.213,0.200,34.686,35.493,1,4922.520,4922.520,4872.583,49.936
0,1,1,0,0,1,0.197,0.175,33.040,31.457,1,4928.452,4928.452,4875.166,53.286
0,1,1,0,1,0,0.339,0.350,29.832,28.634,1,4932.164,4932.164,4876.670,55.494
0,1,1,0,1,1,0.278,0.300,26.250,21.062,1,4936.876,4936.876,4884.640,52.236
0,1,1,1,0,0,0.403,0.400,23.731,18.635,1,4926.133,4926.133,4873.313,52.820
0,1,1,1,0,1,0.313,0.325,47.022,34.776,1,4935.703,4935.703,4881.084,54.619
0,1,1,1,1,0,0.499,0.500,24.336,25.032,1,4932.645,4932.645,4880.457,52.189
0,1,1,1,1,1,0.549,0.550,24.655,18.332,1,4938.419,4938.419,4886.012,52.407
1,0,0,0,0,0,0.337,0.300,38.305,30.400,1,4883.333,4883.333,4861.602,21.731
1,0,0,0,0,1,0.255,0.275,35.973,26.365,1,4889.765,4889.765,4869.771,19.994
1,0,0,0,1,0,0.473,0.450,33.072,23.541,1,4892.913,4892.913,4869.349,23.564
1,0,0,0,1,1,0.378,0.400,18.447,15.969,1,4897.333,4897.333,4876.084,21.249
1,0,0,1,0,0,0.479,0.500,15.662,13.542,1,4879.009,4879.009,4861.115,17.895
1,0,0,1,0,1,0.388,0.425,26.401,29.684,1,4890.732,4890.732,4876.874,13.858
1,0,0,1,1,0,0.635,0.600,17.901,19.939,1,4890.107,4890.107,4872.481,17.626
1,0,0,1,1,1,0.674,0.650,18.801,13.239,1,4904.148,4904.148,4882.238,21.910
1,0,1,0,0,0,0.244,0.225,40.122,31.442,1,4904.160,4904.160,4870.926,33.234
1,0,1,0,0,1,0.194,0.200,28.765,27.406,1,4908.999,4908.999,4880.192,28.807
1,0,1,0,1,0,0.440,0.375,23.590,24.583,1,4911.057,4911.057,4883.030,28.027
1,0,1,0,1,1,0.345,0.325,20.101,17.011,1,4911.889,4911.889,4887.194,24.695
1,0,1,1,0,0,0.430,0.425,16.415,14.584,1,4902.493,4902.493,4871.087,31.406
1,0,1,1,0,1,0.397,0.350,38.761,30.725,1,4919.734,4919.734,4885.464,34.270
1,0,1,1,1,0,0.548,0.525,21.708,20.981,1,4913.612,4913.612,4884.804,28.808
1,0,1,1,1,1,0.581,0.575,17.260,14.281,1,4916.354,4916.354,4891.489,24.865
1,1,0,0,0,0,0.437,0.400,29.314,27.183,1,4889.558,4889.558,4872.350,17.208
1,1,0,0,0,1,0.385,0.375,24.974,23.148,1,4891.439,4891.439,4878.778,12.662
1,1,0,0,1,0,0.529,0.550,22.543,20.324,1,4893.991,4893.991,4872.208,21.783
1,1,0,0,1,1,0.502,0.500,18.708,12.752,1,4894.796,4894.796,4879.018,15.778
1,1,0,1,0,0,0.648,0.600,15.923,10.325,1,4888.072,4888.072,4868.952,19.120
1,1,0,1,0,1,0.618,0.525,23.831,26.466,1,4896.734,4896.734,4884.652,12.082
1,1,0,1,1,0,0.793,0.700,24.156,16.722,1,4905.720,4905.720,4874.485,31.235
1,1,0,1,1,1,0.753,0.750,13.298,10.022,1,4896.104,4896.104,4883.651,12.453
1,1,1,0,0,0,0.525,0.450,49.029,53.477,1,4943.228,4943.228,4890.017,53.211
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,4950.822,4950.822,4890.875,59.948
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,4953.336,4953.336,4896.774,56.562
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,4945.088,4945.088,4897.405,47.683
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,4955.120,4955.120,4890.130,64.990
1,1,1,1,0,1,0.541,0.575,48.539,52.761,1,4945.369,4945.369,4900.319,45.050
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,4964.212,4964.212,4902.358,61.854
1,1,1,1,1,1,0.814,0.800,32.577,36.317,1,4946.807,4946.807,4902.591,44.216
