w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
1,0,0,0,1,1,0.378,0.400,18.447,15.969,1,2097.333,2097.333,2090.084,7.249
1,0,0,1,0,0,0.479,0.500,15.662,13.542,1,2079.009,2079.009,2075.115,3.895
1,0,0,1,0,1,0.388,0.425,26.401,29.684,0,2090.874,2090.732,2090.874,-0.142
1,0,0,1,1,0,0.635,0.600,17.901,19.939,1,2090.107,2090.107,2086.481,3.626
1,0,0,1,1,1,0.674,0.650,18.801,13.239,1,2104.148,2104.148,2096.238,7.910
1,0,1,0,0,0,0.244,0.225,40.122,31.442,1,2104.160,2104.160,2085.182,18.978
1,0,1,0,0,1,0.194,0.200,28.765,27.406,1,2108.999,2108.999,2094.192,14.807
1,0,1,0,1,0,0.440,0.375,23.590,24.583,1,2111.057,2111.057,2098.474,12.583
1,0,1,0,1,1,0.345,0.325,20.101,17.011,1,2111.889,2111.889,2101.194,10.695
1,0,1,1,0,0,0.430,0.425,16.415,14.584,1,2102.493,2102.493,2085.571,16.922
1,0,1,1,0,1,0.397,0.350,38.761,30.725,1,2119.734,2119.734,2099.464,20.270
1,0,1,1,1,0,0.548,0.525,21.708,20.981,1,2113.612,2113.612,2100.825,12.788
1,0,1,1,1,1,0.581,0.575,17.260,14.281,1,2116.354,2116.354,2105.489,10.865
1,1,0,0,0,0,0.437,0.400,29.314,27.183,1,2089.558,2089.558,2086.350,3.208
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,2092.778,2091.439,2092.778,-1.338
1,1,0,0,1,0,0.529,0.550,22.543,20.324,1,2093.991,2093.991,2086.285,7.706
1,1,0,0,1,1,0.502,0.500,18.708,12.752,1,2094.796,2094.796,2093.018,1.778
1,1,0,1,0,0,0.648,0.600,15.923,10.325,1,2088.072,2088.072,2082.952,5.120
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,2098.652,2096.734,2098.652,-1.918
1,1,0,1,1,0,0.793,0.700,24.156,16.722,1,2105.720,2105.720,2088.583,17.137
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,2097.651,2096.104,2097.651,-1.547
1,1,1,0,0,0,0.525,0.450,49.029,53.477,1,2143.228,2143.228,2104.617,38.612
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,2150.822,2150.822,2104.875,45.948
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,2153.336,2153.336,2111.919,41.417
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,2145.088,2145.088,2112.252,32.836
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,2155.120,2155.120,2104.996,50.125
1,1,1,1,0,1,0.541,0.575,48.539,52.761,1,2145.369,2145.369,2114.319,31.050
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,2164.212,2164.212,2117.789,46.422
1,1,1,1,1,1,0.814,0.800,32.577,36.317,1,2146.807,2146.807,2117.822,28.985
