w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,0,0,0,0,0,0.109,0.100,49.701,36.574,0,887.029,874.016,887.029,-13.013
0,0,0,0,0,1,0.076,0.075,35.718,32.539,0,894.845,881.250,894.845,-13.596
0,0,0,0,1,0,0.279,0.250,29.421,29.716,0,896.437,883.248,896.437,-13.189
0,0,0,0,1,1,0.235,0.200,23.727,22.144,0,902.473,890.890,902.473,-11.584
0,0,0,1,0,0,0.282,0.300,27.874,19.717,0,890.842,877.532,890.842,-13.310
0,0,0,1,0,1,0.238,0.225,38.157,35.858,0,901.374,888.569,901.374,-12.805
0,0,0,1,1,0,0.425,0.400,25.850,26.113,0,901.025,887.202,901.025,-13.823
0,0,0,1,1,1,0.504,0.450,25.444,19.414,0,908.686,900.159,908.686,-8.528
0,0,1,0,0,0,0.086,0.075,45.212,42.627,0,902.470,876.153,902.470,-26.317
0,0,1,0,0,1,0.058,0.050,38.316,38.591,0,908.550,878.088,908.550,-30.462
0,0,1,0,1,0,0.256,0.225,44.326,35.768,0,912.649,886.425,912.649,-26.223
0,0,1,0,1,1,0.184,0.175,30.370,28.196,0,918.584,886.461,918.584,-32.123
0,0,1,1,0,0,0.249,0.275,32.767,25.769,0,907.304,880.780,907.304,-26.524
0,0,1,1,0,1,0.212,0.200,38.051,41.910,0,915.445,884.836,915.445,-30.608
0,0,1,1,1,0,0.448,0.375,39.562,32.166,0,918.129,894.151,918.129,-23.978
0,0,1,1,1,1,0.494,0.425,33.392,25.466,0,925.686,898.907,925.686,-26.778
0,1,0,0,0,0,0.256,0.250,43.985,48.660,0,903.436,885.166,903.436,-18.270
0,1,0,0,0,1,0.255,0.225,41.673,44.625,0,908.183,892.502,908.183,-15.681
0,1,0,0,1,0,0.459,0.400,39.962,41.802,0,911.028,896.025,911.028,-15.003
0,1,0,0,1,1,0.404,0.350,34.769,34.230,0,913.991,900.126,913.991,-13.865
0,1,0,1,0,0,0.487,0.450,43.884,31.803,0,906.937,896.556,906.937,-10.381
0,1,0,1,0,1,0.355,0.375,46.275,47.944,0,916.757,898.752,916.757,-18.005
0,1,0,1,1,0,0.545,0.550,39.952,38.200,0,917.387,900.389,917.387,-16.998
0,1,0,1,1,1,0.613,0.600,40.515,31.500,0,922.264,912.015,922.264,-10.249
0,1,1,0,0,0,0.213,0.200,34.686,35.493,0,906.598,897.901,906.598,-8.697
0,1,1,0,0,1,0.197,0.175,33.040,31.457,0,908.809,903.504,908.809,-5.305
0,1,1,0,1,0,0.339,0.350,29.832,28.634,0,910.051,905.365,910.051,-4.687
0,1,1,0,1,1,0.278,0.300,26.250,21.062,1,916.086,916.086,912.380,3.706
0,1,1,1,0,0,0.403,0.400,23.731,18.635,0,907.809,900.518,907.809,-7.291
0,1,1,1,0,1,0.313,0.325,47.022,34.776,0,914.852,911.169,914.852,-3.683
0,1,1,1,1,0,0.499,0.500,24.336,25.032,0,914.556,908.456,914.556,-6.100
0,1,1,1,1,1,0.549,0.550,24.655,18.332,1,919.474,919.474,916.528,2.946
1,0,0,0,0,0,0.337,0.300,38.305,30.400,0,894.047,882.920,894.047,-11.127
1,0,0,0,0,1,0.255,0.275,35.973,26.365,0,900.856,888.783,900.856,-12.073
1,0,0,0,1,0,0.473,0.450,33.072,23.541,0,901.697,892.237,901.697,-9.460
1,0,0,0,1,1,0.378,0.400,18.447,15.969,0,905.957,893.361,905.957,-12.596
1,0,0,1,0,0,0.479,0.500,15.662,13.542,0,893.254,878.367,893.254,-14.886
1,0,0,1,0,1,0.388,0.425,26.401,29.684,0,907.123,890.624,907.123,-16.499
1,0,0,1,1,0,0.635,0.600,17.901,19.939,0,904.639,889.290,904.639,-15.349
1,0,0,1,1,1,0.674,0.650,18.801,13.239,0,910.080,901.277,910.080,-8.804
1,0,1,0,0,0,0.244,0.225,40.122,31.442,0,907.056,882.412,907.056,-24.643
1,0,1,0,0,1,0.194,0.200,28.765,27.406,0,912.544,882.252,912.544,-30.292
1,0,1,0,1,0,0.440,0.375,23.590,24.583,0,915.285,886.719,915.285,-28.566
1,0,1,0,1,1,0.345,0.325,20.101,17.011,0,919.906,888.597,919.906,-31.309
1,0,1,1,0,0,0.430,0.425,16.415,14.584,0,907.124,880.061,907.124,-27.064
1,0,1,1,0,1,0.397,0.350,38.761,30.725,0,918.259,893.254,918.259,-25.005
1,0,1,1,1,0,0.548,0.525,21.708,20.981,0,918.547,889.002,918.547,-29.545
1,0,1,1,1,1,0.581,0.575,17.260,14.281,0,923.802,892.860,923.802,-30.942
1,1,0,0,0,0,0.437,0.400,29.314,27.183,0,903.160,887.722,903.160,-15.438
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,907.458,892.098,907.458,-15.360
1,1,0,0,1,0,0.529,0.550,22.543,20.324,0,907.556,890.383,907.556,-17.172
1,1,0,0,1,1,0.502,0.500,18.708,12.752,0,909.199,895.961,909.199,-13.238
1,1,0,1,0,0,0.648,0.600,15.923,10.325,0,899.837,886.372,899.837,-13.465
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,913.309,898.269,913.309,-15.039
1,1,0,1,1,0,0.793,0.700,24.156,16.722,0,910.153,900.513,910.153,-9.640
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,911.693,897.896,911.693,-13.797
1,1,1,0,0,0,0.525,0.450,49.029,53.477,0,924.634,916.976,924.634,-7.657
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,926.964,926.964,924.726,2.238
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,932.583,932.583,931.352,1.231
1,1,1,0,1,1,0.550,0.550,36.767,39.047,0,927.921,926.149,927.921,-1.771
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,927.659,927.659,925.227,2.432
