w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,0,0,0,0,0,0.109,0.100,49.701,36.574,1,4674.060,4674.060,4655.278,18.782
0,0,0,0,0,1,0.076,0.075,35.718,32.539,1,4683.414,4683.414,4663.645,19.768
0,0,0,0,1,0,0.279,0.250,29.421,29.716,1,4683.755,4683.755,4664.834,18.921
0,0,0,0,1,1,0.235,0.200,23.727,22.144,1,4695.394,4695.394,4671.975,23.419
0,0,0,1,0,0,0.282,0.300,27.874,19.717,1,4677.856,4677.856,4659.397,18.459
0,0,0,1,0,1,0.238,0.225,38.157,35.858,1,4689.667,4689.667,4671.010,18.657
0,0,0,1,1,0,0.425,0.400,25.850,26.113,1,4687.836,4687.836,4669.613,18.223
0,0,0,1,1,1,0.504,0.450,25.444,19.414,1,4703.662,4703.662,4680.219,23.443
0,0,1,0,0,0,0.086,0.075,45.212,42.627,1,4697.314,4697.314,4667.270,30.044
0,0,1,0,0,1,0.058,0.050,38.316,38.591,1,4705.013,4705.013,4677.640,27.373
0,0,1,0,1,0,0.256,0.225,44.326,35.768,1,4710.302,4710.302,4682.882,27.420
0,0,1,0,1,1,0.184,0.175,30.370,28.196,1,4709.616,4709.616,4686.633,22.983
0,0,1,1,0,0,0.249,0.275,32.767,25.769,1,4702.545,4702.545,4672.197,30.348
0,0,1,1,0,1,0.212,0.200,38.051,41.910,1,4711.560,4711.560,4684.092,27.467
0,0,1,1,1,0,0.448,0.375,39.562,32.166,1,4718.511,4718.511,4686.874,31.637
0,0,1,1,1,1,0.494,0.425,33.392,25.466,1,4722.327,4722.327,4694.134,28.194
0,1,0,0,0,0,0.256,0.250,43.985,48.660,1,4687.119,4687.119,4673.682,13.437
0,1,0,0,0,1,0.255,0.225,41.673,44.625,1,4692.335,4692.335,4680.478,11.856
0,1,0,0,1,0,0.459,0.400,39.962,41.802,1,4699.207,4699.207,4677.001,22.206
0,1,0,0,1,1,0.404,0.350,34.769,34.230,1,4699.205,4699.205,4683.527,15.678
0,1,0,1,0,0,0.487,0.450,43.884,31.803,1,4698.360,4698.360,4677.108,21.252
0,1,0,1,0,1,0.355,0.375,46.275,47.944,1,4698.208,4698.208,4689.076,9.132
0,1,0,1,1,0,0.545,0.550,39.952,38.200,1,4704.091,4704.091,4683.039,21.051
0,1,0,1,1,1,0.613,0.600,40.515,31.500,1,4710.571,4710.571,4693.939,16.632
0,1,1,0,0,0,0.213,0.200,34.686,35.493,1,4722.520,4722.520,4673.583,48.936
0,1,1,0,0,1,0.197,0.175,33.040,31.457,1,4728.452,4728.452,4676.166,52.286
0,1,1,0,1,0,0.339,0.350,29.832,28.634,1,4732.164,4732.164,4677.670,54.494
0,1,1,0,1,1,0.278,0.300,26.250,21.062,1,4736.876,4736.876,4685.640,51.236
0,1,1,1,0,0,0.403,0.400,23.731,18.635,1,4726.133,4726.133,4674.313,51.820
0,1,1,1,0,1,0.313,0.325,47.022,34.776,1,4735.703,4735.703,4682.084,53.619
0,1,1,1,1,0,0.499,0.500,24.336,25.032,1,4732.645,4732.645,4681.457,51.189
0,1,1,1,1,1,0.549,0.550,24.655,18.332,1,4738.419,4738.419,4687.012,51.407
1,0,0,0,0,0,0.337,0.300,38.305,30.400,1,4683.333,4683.333,4662.602,20.731
1,0,0,0,0,1,0.255,0.275,35.973,26.365,1,4689.765,4689.765,4670.771,18.994
1,0,0,0,1,0,0.473,0.450,33.072,23.541,1,4692.913,4692.913,4670.349,22.564
1,0,0,0,1,1,0.378,0.400,18.447,15.969,1,4697.333,4697.333,4677.084,20.249
1,0,0,1,0,0,0.479,0.500,15.662,13.542,1,4679.009,4679.009,4662.115,16.895
1,0,0,1,0,1,0.388,0.425,26.401,29.684,1,4690.732,4690.732,4677.874,12.858
1,0,0,1,1,0,0.635,0.600,17.901,19.939,1,4690.107,4690.107,4673.481,16.626
1,0,0,1,1,1,0.674,0.650,18.801,13.239,1,4704.148,4704.148,4683.238,20.910
1,0,1,0,0,0,0.244,0.225,40.122,31.442,1,4704.160,4704.160,4671.926,32.234
1,0,1,0,0,1,0.194,0.200,28.765,27.406,1,4708.999,4708.999,4681.192,27.807
1,0,1,0,1,0,0.440,0.375,23.590,24.583,1,4711.057,4711.057,4684.030,27.027
1,0,1,0,1,1,0.345,0.325,20.101,17.011,1,4711.889,4711.889,4688.194,23.695
1,0,1,1,0,0,0.430,0.425,16.415,14.584,1,4702.493,4702.493,4672.087,30.406
1,0,1,1,0,1,0.397,0.350,38.761,30.725,1,4719.734,4719.734,4686.464,33.270
1,0,1,1,1,0,0.548,0.525,21.708,20.981,1,4713.612,4713.612,4685.804,27.808
1,0,1,1,1,1,0.581,0.575,17.260,14.281,1,4716.354,4716.354,4692.489,23.865
1,1,0,0,0,0,0.437,0.400,29.314,27.183,1,4689.558,4689.558,4673.350,16.208
1,1,0,0,0,1,0.385,0.375,24.974,23.148,1,4691.439,4691.439,4679.778,11.662
1,1,0,0,1,0,0.529,0.550,22.543,20.324,1,4693.991,4693.991,4673.208,20.783
1,1,0,0,1,1,0.502,0.500,18.708,12.752,1,4694.796,4694.796,4680.018,14.778
1,1,0,1,0,0,0.648,0.600,15.923,10.325,1,4688.072,4688.072,4669.952,18.120
1,1,0,1,0,1,0.618,0.525,23.831,26.466,1,4696.734,4696.734,4685.652,11.082
1,1,0,1,1,0,0.793,0.700,24.156,16.722,1,4705.720,4705.720,4675.485,30.235
1,1,0,1,1,1,0.753,0.750,13.298,10.022,1,4696.104,4696.104,4684.651,11.453
1,1,1,0,0,0,0.525,0.450,49.029,53.477,1,4743.228,4743.228,4691.017,52.211
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,4750.822,4750.822,4691.875,58.948
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,4753.336,4753.336,4697.774,55.562
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,4745.088,4745.088,4698.405,46.683
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,4755.120,4755.120,4691.130,63.990
1,1,1,1,0,1,0.541,0.575,48.539,52.761,1,4745.369,4745.369,4701.319,44.050
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,4764.212,4764.212,4703.358,60.854
1,1,1,1,1,1,0.814,0.800,32.577,36.317,1,4746.807,4746.807,4703.591,43.216
