w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,0,0,0,0,0,0.109,0.100,49.701,36.574,1,2874.060,2874.060,2864.278,9.782
0,0,0,0,0,1,0.076,0.075,35.718,32.539,1,2883.414,2883.414,2872.645,10.768
0,0,0,0,1,0,0.279,0.250,29.421,29.716,1,2883.755,2883.755,2873.834,9.921
0,0,0,0,1,1,0.235,0.200,23.727,22.144,1,2895.394,2895.394,2880.975,14.419
0,0,0,1,0,0,0.282,0.300,27.874,19.717,1,2877.856,2877.856,2868.397,9.459
0,0,0,1,0,1,0.238,0.225,38.157,35.858,1,2889.667,2889.667,2880.010,9.657
0,0,0,1,1,0,0.425,0.400,25.850,26.113,1,2887.836,2887.836,2878.613,9.223
0,0,0,1,1,1,0.504,0.450,25.444,19.414,1,2903.662,2903.662,2889.219,14.443
0,0,1,0,0,0,0.086,0.075,45.212,42.627,1,2897.314,2897.314,2876.270,21.044
0,0,1,0,0,1,0.058,0.050,38.316,38.591,1,2905.013,2905.013,2886.640,18.373
0,0,1,0,1,0,0.256,0.225,44.326,35.768,1,2910.302,2910.302,2891.882,18.420
0,0,1,0,1,1,0.184,0.175,30.370,28.196,1,2909.616,2909.616,2895.633,13.983
0,0,1,1,0,0,0.249,0.275,32.767,25.769,1,2902.545,2902.545,2881.197,21.348
0,0,1,1,0,1,0.212,0.200,38.051,41.910,1,2911.560,2911.560,2893.092,18.467
0,0,1,1,1,0,0.448,0.375,39.562,32.166,1,2918.511,2918.511,2895.874,22.637
0,0,1,1,1,1,0.494,0.425,33.392,25.466,1,2922.327,2922.327,2903.134,19.194
0,1,0,0,0,0,0.256,0.250,43.985,48.660,1,2887.119,2887.119,2882.682,4.437
0,1,0,0,0,1,0.255,0.225,41.673,44.625,1,2892.335,2892.335,2889.478,2.856
0,1,0,0,1,0,0.459,0.400,39.962,41.802,1,2899.207,2899.207,2886.001,13.206
0,1,0,0,1,1,0.404,0.350,34.769,34.230,1,2899.205,2899.205,2892.527,6.678
0,1,0,1,0,0,0.487,0.450,43.884,31.803,1,2898.360,2898.360,2886.108,12.252
0,1,0,1,0,1,0.355,0.375,46.275,47.944,1,2898.208,2898.208,2898.076,0.132
0,1,0,1,1,0,0.545,0.550,39.952,38.200,1,2904.091,2904.091,2892.039,12.051
0,1,0,1,1,1,0.613,0.600,40.515,31.500,1,2910.571,2910.571,2902.939,7.632
0,1,1,0,0,0,0.213,0.200,34.686,35.493,1,2922.520,2922.520,2882.583,39.936
0,1,1,0,0,1,0.197,0.175,33.040,31.457,1,2928.452,2928.452,2885.166,43.286
