w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,1,1,0,1,1,0.278,0.300,26.250,21.062,1,3936.876,3936.876,3889.640,47.236
0,1,1,1,0,0,0.403,0.400,23.731,18.635,1,3926.133,3926.133,3878.313,47.820
0,1,1,1,0,1,0.313,0.325,47.022,34.776,1,3935.703,3935.703,3886.084,49.619
0,1,1,1,1,0,0.499,0.500,24.336,25.032,1,3932.645,3932.645,3885.457,47.189
0,1,1,1,1,1,0.549,0.550,24.655,18.332,1,3938.419,3938.419,3891.012,47.407
1,0,0,0,0,0,0.337,0.300,38.305,30.400,1,3883.333,3883.333,3866.602,16.731
1,0,0,0,0,1,0.255,0.275,35.973,26.365,1,3889.765,3889.765,3874.771,14.994
1,0,0,0,1,0,0.473,0.450,33.072,23.541,1,3892.913,3892.913,3874.349,18.564
1,0,0,0,1,1,0.378,0.400,18.447,15.969,1,3897.333,3897.333,3881.084,16.249
1,0,0,1,0,0,0.479,0.500,15.662,13.542,1,3879.009,3879.009,3866.115,12.895
1,0,0,1,0,1,0.388,0.425,26.401,29.684,1,3890.732,3890.732,3881.874,8.858
1,0,0,1,1,0,0.635,0.600,17.901,19.939,1,3890.107,3890.107,3877.481,12.626
1,0,0,1,1,1,0.674,0.650,18.801,13.239,1,3904.148,3904.148,3887.238,16.910
1,0,1,0,0,0,0.244,0.225,40.122,31.442,1,3904.160,3904.160,3875.926,28.234
1,0,1,0,0,1,0.194,0.200,28.765,27.406,1,3908.999,3908.999,3885.192,23.807
1,0,1,0,1,0,0.440,0.375,23.590,24.583,1,3911.057,3911.057,3888.030,23.027
1,0,1,0,1,1,0.345,0.325,20.101,17.011,1,3911.889,3911.889,3892.194,19.695
1,0,1,1,0,0,0.430,0.425,16.415,14.584,1,3902.493,3902.493,3876.087,26.406
1,0,1,1,0,1,0.397,0.350,38.761,30.725,1,3919.734,3919.734,3890.464,29.270
1,0,1,1,1,0,0.548,0.525,21.708,20.981,1,3913.612,3913.612,3889.804,23.808
1,0,1,1,1,1,0.581,0.575,17.260,14.281,1,3916.354,3916.354,3896.489,19.865
1,1,0,0,0,0,0.437,0.400,29.314,27.183,1,3889.558,3889.558,3877.350,12.208
1,1,0,0,0,1,0.385,0.375,24.974,23.148,1,3891.439,3891.439,3883.778,7.662
1,1,0,0,1,0,0.529,0.550,22.543,20.324,1,3893.991,3893.991,3877.208,16.783
1,1,0,0,1,1,0.502,0.500,18.708,12.752,1,3894.796,3894.796,3884.018,10.778
1,1,0,1,0,0,0.648,0.600,15.923,10.325,1,3888.072,3888.072,3873.952,14.120
1,1,0,1,0,1,0.618,0.525,23.831,26.466,1,3896.734,3896.734,3889.652,7.082
1,1,0,1,1,0,0.793,0.700,24.156,16.722,1,3905.720,3905.720,3879.485,26.235
1,1,0,1,1,1,0.753,0.750,13.298,10.022,1,3896.104,3896.104,3888.651,7.453
1,1,1,0,0,0,0.525,0.450,49.029,53.477,1,3943.228,3943.228,3895.017,48.211
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,3950.822,3950.822,3895.875,54.948
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,3953.336,3953.336,3901.774,51.562
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,3945.088,3945.088,3902.405,42.683
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,3955.120,3955.120,3895.130,59.990
1,1,1,1,0,1,0.541,0.575,48.539,52.761,1,3945.369,3945.369,3905.319,40.050
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,3964.212,3964.212,3907.358,56.854
1,1,1,1,1,1,0.814,0.800,32.577,36.317,1,3946.807,3946.807,3907.591,39.216
