w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
1,1,0,1,0,0,0.648,0.600,15.923,10.325,1,5088.072,5088.072,5067.952,20.120
1,1,0,1,0,1,0.618,0.525,23.831,26.466,1,5096.734,5096.734,5083.652,13.082
1,1,0,1,1,0,0.793,0.700,24.156,16.722,1,5105.720,5105.720,5073.485,32.235
1,1,0,1,1,1,0.753,0.750,13.298,10.022,1,5096.104,5096.104,5082.651,13.453
1,1,1,0,0,0,0.525,0.450,49.029,53.477,1,5143.228,5143.228,5089.017,54.211
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,5150.822,5150.822,5089.875,60.948
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,5153.336,5153.336,5095.774,57.562
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,5145.088,5145.088,5096.405,48.683
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,5155.120,5155.120,5089.130,65.990
1,1,1,1,0,1,0.541,0.575,48.539,52.761,1,5145.369,5145.369,5099.319,46.050
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,5164.212,5164.212,5101.358,62.854
1,1,1,1,1,1,0.814,0.800,32.577,36.317,1,5146.807,5146.807,5101.591,45.216
