w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
1,0,0,1,0,0,0.479,0.500,15.662,13.542,1,3079.009,3079.009,3070.115,8.895
1,0,0,1,0,1,0.388,0.425,26.401,29.684,1,3090.732,3090.732,3085.874,4.858
1,0,0,1,1,0,0.635,0.600,17.901,19.939,1,3090.107,3090.107,3081.481,8.626
1,0,0,1,1,1,0.674,0.650,18.801,13.239,1,3104.148,3104.148,3091.238,12.910
1,0,1,0,0,0,0.244,0.225,40.122,31.442,1,3104.160,3104.160,3079.926,24.234
1,0,1,0,0,1,0.194,0.200,28.765,27.406,1,3108.999,3108.999,3089.192,19.807
1,0,1,0,1,0,0.440,0.375,23.590,24.583,1,3111.057,3111.057,3092.030,19.027
1,0,1,0,1,1,0.345,0.325,20.101,17.011,1,3111.889,3111.889,3096.194,15.695
1,0,1,1,0,0,0.430,0.425,16.415,14.584,1,3102.493,3102.493,3080.087,22.406
1,0,1,1,0,1,0.397,0.350,38.761,30.725,1,3119.734,3119.734,3094.464,25.270
1,0,1,1,1,0,0.548,0.525,21.708,20.981,1,3113.612,3113.612,3093.804,19.808
1,0,1,1,1,1,0.581,0.575,17.260,14.281,1,3116.354,3116.354,3100.489,15.865
1,1,0,0,0,0,0.437,0.400,29.314,27.183,1,3089.558,3089.558,3081.350,8.208
1,1,0,0,0,1,0.385,0.375,24.974,23.148,1,3091.439,3091.439,3087.778,3.662
1,1,0,0,1,0,0.529,0.550,22.543,20.324,1,3093.991,3093.991,3081.208,12.783
1,1,0,0,1,1,0.502,0.500,18.708,12.752,1,3094.796,3094.796,3088.018,6.778
1,1,0,1,0,0,0.648,0.600,15.923,10.325,1,3088.072,3088.072,3077.952,10.120
1,1,0,1,0,1,0.618,0.525,23.831,26.466,1,3096.734,3096.734,3093.652,3.082
1,1,0,1,1,0,0.793,0.700,24.156,16.722,1,3105.720,3105.720,3083.485,22.235
1,1,0,1,1,1,0.753,0.750,13.298,10.022,1,3096.104,3096.104,3092.651,3.453
1,1,1,0,0,0,0.525,0.450,49.029,53.477,1,3143.228,3143.228,3099.017,44.211
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,3150.822,3150.822,3099.875,50.948
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,3153.336,3153.336,3105.774,47.562
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,3145.088,3145.088,3106.405,38.683
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,3155.120,3155.120,3099.130,55.990
1,1,1,1,0,1,0.541,0.575,48.539,52.761,1,3145.369,3145.369,3109.319,36.050
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,3164.212,3164.212,3111.358,52.854
1,1,1,1,1,1,0.814,0.800,32.577,36.317,1,3146.807,3146.807,3111.591,35.216
