w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
1,1,0,1,0,0,0.648,0.600,15.923,10.325,0,899.837,885.372,899.837,-14.465
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,913.309,897.269,913.309,-16.039
1,1,0,1,1,0,0.793,0.700,24.156,16.722,0,910.153,899.513,910.153,-10.640
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,911.693,896.896,911.693,-14.797
1,1,1,0,0,0,0.525,0.450,49.029,53.477,0,924.634,915.135,924.634,-9.499
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,925.354,925.354,924.726,0.628
1,1,1,0,1,0,0.710,0.600,49.151,46.619,0,931.352,930.944,931.352,-0.408
1,1,1,0,1,1,0.550,0.550,36.767,39.047,0,927.921,924.595,927.921,-3.325
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,925.448,925.448,925.227,0.221
1,1,1,1,0,1,0.541,0.575,48.539,52.761,0,934.296,920.086,934.296,-14.210
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,945.199,945.199,937.654,7.545
1,1,1,1,1,1,0.814,0.800,32.577,36.317,0,935.882,928.437,935.882,-7.445
