w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,1,0,0,1,1,0.404,0.350,34.769,34.230,1,1899.205,1899.205,1897.527,1.678
0,1,0,1,0,0,0.487,0.450,43.884,31.803,1,1898.360,1898.360,1891.108,7.252
0,1,0,1,0,1,0.355,0.375,46.275,47.944,0,1903.076,1898.208,1903.076,-4.868
0,1,0,1,1,0,0.545,0.550,39.952,38.200,1,1904.091,1904.091,1897.664,6.426
0,1,0,1,1,1,0.613,0.600,40.515,31.500,1,1910.571,1910.571,1907.939,2.632
0,1,1,0,0,0,0.213,0.200,34.686,35.493,1,1922.520,1922.520,1888.048,34.471
0,1,1,0,0,1,0.197,0.175,33.040,31.457,1,1928.452,1928.452,1890.166,38.286
0,1,1,0,1,0,0.339,0.350,29.832,28.634,1,1932.164,1932.164,1892.686,39.478
0,1,1,0,1,1,0.278,0.300,26.250,21.062,1,1936.876,1936.876,1900.400,36.476
0,1,1,1,0,0,0.403,0.400,23.731,18.635,1,1926.133,1926.133,1889.244,36.889
0,1,1,1,0,1,0.313,0.325,47.022,34.776,1,1935.703,1935.703,1896.084,39.619
0,1,1,1,1,0,0.499,0.500,24.336,25.032,1,1932.645,1932.645,1896.909,35.737
0,1,1,1,1,1,0.549,0.550,24.655,18.332,1,1938.419,1938.419,1902.406,36.013
1,0,0,0,0,0,0.337,0.300,38.305,30.400,1,1883.333,1883.333,1876.602,6.731
1,0,0,0,0,1,0.255,0.275,35.973,26.365,1,1889.765,1889.765,1884.771,4.994
1,0,0,0,1,0,0.473,0.450,33.072,23.541,1,1892.913,1892.913,1884.349,8.564
1,0,0,0,1,1,0.378,0.400,18.447,15.969,1,1897.333,1897.333,1891.084,6.249
1,0,0,1,0,0,0.479,0.500,15.662,13.542,1,1879.009,1879.009,1876.115,2.895
1,0,0,1,0,1,0.388,0.425,26.401,29.684,0,1891.874,1890.732,1891.874,-1.142
1,0,0,1,1,0,0.635,0.600,17.901,19.939,1,1890.107,1890.107,1887.481,2.626
1,0,0,1,1,1,0.674,0.650,18.801,13.239,1,1904.148,1904.148,1897.238,6.910
1,0,1,0,0,0,0.244,0.225,40.122,31.442,1,1904.160,1904.160,1886.839,17.320
1,0,1,0,0,1,0.194,0.200,28.765,27.406,1,1908.999,1908.999,1895.192,13.807
1,0,1,0,1,0,0.440,0.375,23.590,24.583,1,1911.057,1911.057,1899.847,11.210
1,0,1,0,1,1,0.345,0.325,20.101,17.011,1,1911.889,1911.889,1902.194,9.695
1,0,1,1,0,0,0.430,0.425,16.415,14.584,1,1902.493,1902.493,1887.316,15.177
1,0,1,1,0,1,0.397,0.350,38.761,30.725,1,1919.734,1919.734,1900.464,19.270
1,0,1,1,1,0,0.548,0.525,21.708,20.981,1,1913.612,1913.612,1902.347,11.265
1,0,1,1,1,1,0.581,0.575,17.260,14.281,1,1916.354,1916.354,1906.489,9.865
1,1,0,0,0,0,0.437,0.400,29.314,27.183,1,1889.558,1889.558,1887.350,2.208
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,1893.778,1891.439,1893.778,-2.338
1,1,0,0,1,0,0.529,0.550,22.543,20.324,1,1893.991,1893.991,1887.833,6.158
1,1,0,0,1,1,0.502,0.500,18.708,12.752,1,1894.796,1894.796,1894.018,0.778
1,1,0,1,0,0,0.648,0.600,15.923,10.325,1,1888.072,1888.072,1883.952,4.120
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,1899.652,1896.734,1899.652,-2.918
1,1,0,1,1,0,0.793,0.700,24.156,16.722,1,1905.720,1905.720,1890.280,15.440
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,1898.651,1896.104,1898.651,-2.547
1,1,1,0,0,0,0.525,0.450,49.029,53.477,1,1943.228,1943.228,1906.064,37.164
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,1950.822,1950.822,1905.875,44.948
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,1953.336,1953.336,1913.516,39.820
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,1945.088,1945.088,1913.799,31.289
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,1955.120,1955.120,1906.642,48.478
1,1,1,1,0,1,0.541,0.575,48.539,52.761,1,1945.369,1945.369,1915.319,30.050
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,1964.212,1964.212,1919.536,44.676
1,1,1,1,1,1,0.814,0.800,32.577,36.317,1,1946.807,1946.807,1919.618,27.189
