w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
1,0,1,1,1,0,0.548,0.525,21.708,20.981,1,1113.612,1113.612,1108.436,5.176
1,0,1,1,1,1,0.581,0.575,17.260,14.281,1,1116.354,1116.354,1111.694,4.660
1,1,0,0,0,0,0.437,0.400,29.314,27.183,0,1091.350,1089.558,1091.350,-1.792
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,1097.778,1091.439,1097.778,-6.338
1,1,0,0,1,0,0.529,0.550,22.543,20.324,0,1094.516,1093.991,1094.516,-0.526
1,1,0,0,1,1,0.502,0.500,18.708,12.752,0,1098.702,1094.796,1098.702,-3.906
1,1,0,1,0,0,0.648,0.600,15.923,10.325,1,1088.072,1088.072,1087.952,0.120
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,1103.652,1096.734,1103.652,-6.918
1,1,0,1,1,0,0.793,0.700,24.156,16.722,1,1105.720,1105.720,1097.396,8.324
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,1102.993,1096.104,1102.993,-6.889
1,1,1,0,0,0,0.525,0.450,49.029,53.477,1,1143.228,1143.228,1112.836,30.392
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,1150.822,1150.822,1111.827,38.995
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,1153.336,1153.336,1119.904,33.432
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,1145.088,1145.088,1120.175,24.912
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,1155.120,1155.120,1113.853,41.267
1,1,1,1,0,1,0.541,0.575,48.539,52.761,1,1145.369,1145.369,1121.776,23.593
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,1164.212,1164.212,1126.521,37.691
1,1,1,1,1,1,0.814,0.800,32.577,36.317,1,1146.807,1146.807,1127.074,19.733
