w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,0,0,0,0,0,0.109,0.100,49.701,36.574,0,887.029,-9095.984,887.029,-9983.013
0,0,0,0,0,1,0.076,0.075,35.718,32.539,0,894.845,-9088.750,894.845,-9983.596
0,0,0,0,1,0,0.279,0.250,29.421,29.716,0,896.437,-9086.752,896.437,-9983.189
0,0,0,0,1,1,0.235,0.200,23.727,22.144,0,902.473,-9079.110,902.473,-9981.584
0,0,0,1,0,0,0.282,0.300,27.874,19.717,0,890.842,-9092.468,890.842,-9983.310
0,0,0,1,0,1,0.238,0.225,38.157,35.858,0,901.374,-9081.431,901.374,-9982.805
0,0,0,1,1,0,0.425,0.400,25.850,26.113,0,901.025,-9082.798,901.025,-9983.823
0,0,0,1,1,1,0.504,0.450,25.444,19.414,0,908.686,-9069.841,908.686,-9978.528
0,0,1,0,0,0,0.086,0.075,45.212,42.627,0,902.470,-9093.847,902.470,-9996.317
0,0,1,0,0,1,0.058,0.050,38.316,38.591,0,908.550,-9092.127,908.550,-10000.677
0,0,1,0,1,0,0.256,0.225,44.326,35.768,0,912.649,-9083.575,912.649,-9996.223
0,0,1,0,1,1,0.184,0.175,30.370,28.196,0,918.584,-9084.078,918.584,-10002.662
0,0,1,1,0,0,0.249,0.275,32.767,25.769,0,907.304,-9089.220,907.304,-9996.524
0,0,1,1,0,1,0.212,0.200,38.051,41.910,0,915.445,-9085.945,915.445,-10001.390
0,0,1,1,1,0,0.448,0.375,39.562,32.166,0,918.129,-9075.849,918.129,-9993.978
0,0,1,1,1,1,0.494,0.425,33.392,25.466,0,925.686,-9072.542,925.686,-9998.227
0,1,0,0,0,0,0.256,0.250,43.985,48.660,0,903.436,-9084.834,903.436,-9988.270
0,1,0,0,0,1,0.255,0.225,41.673,44.625,0,908.183,-9077.498,908.183,-9985.681
0,1,0,0,1,0,0.459,0.400,39.962,41.802,0,911.028,-9073.975,911.028,-9985.003
0,1,0,0,1,1,0.404,0.350,34.769,34.230,0,913.991,-9069.874,913.991,-9983.865
0,1,0,1,0,0,0.487,0.450,43.884,31.803,0,906.937,-9073.444,906.937,-9980.381
0,1,0,1,0,1,0.355,0.375,46.275,47.944,0,916.757,-9071.248,916.757,-9988.005
0,1,0,1,1,0,0.545,0.550,39.952,38.200,0,917.387,-9069.611,917.387,-9986.998
0,1,0,1,1,1,0.613,0.600,40.515,31.500,0,922.264,-9057.985,922.264,-9980.249
0,1,1,0,0,0,0.213,0.200,34.686,35.493,0,906.598,-9072.574,906.598,-9979.172
0,1,1,0,0,1,0.197,0.175,33.040,31.457,0,908.809,-9067.479,908.809,-9976.289
0,1,1,0,1,0,0.339,0.350,29.832,28.634,0,910.051,-9066.235,910.051,-9976.287
0,1,1,0,1,1,0.278,0.300,26.250,21.062,0,912.380,-9060.221,912.380,-9972.601
0,1,1,1,0,0,0.403,0.400,23.731,18.635,0,907.809,-9070.380,907.809,-9978.189
0,1,1,1,0,1,0.313,0.325,47.022,34.776,0,914.852,-9059.673,914.852,-9974.524
0,1,1,1,1,0,0.499,0.500,24.336,25.032,0,914.556,-9062.756,914.556,-9977.312
0,1,1,1,1,1,0.549,0.550,24.655,18.332,0,916.528,-9054.467,916.528,-9970.995
1,0,0,0,0,0,0.337,0.300,38.305,30.400,0,894.047,-9087.080,894.047,-9981.127
1,0,0,0,0,1,0.255,0.275,35.973,26.365,0,900.856,-9081.217,900.856,-9982.073
1,0,0,0,1,0,0.473,0.450,33.072,23.541,0,901.697,-9077.763,901.697,-9979.460
1,0,0,0,1,1,0.378,0.400,18.447,15.969,0,905.957,-9076.639,905.957,-9982.596
1,0,0,1,0,0,0.479,0.500,15.662,13.542,0,893.254,-9091.633,893.254,-9984.886
1,0,0,1,0,1,0.388,0.425,26.401,29.684,0,907.123,-9079.376,907.123,-9986.499
1,0,0,1,1,0,0.635,0.600,17.901,19.939,0,904.639,-9080.710,904.639,-9985.349
1,0,0,1,1,1,0.674,0.650,18.801,13.239,0,910.080,-9068.723,910.080,-9978.804
1,0,1,0,0,0,0.244,0.225,40.122,31.442,0,907.056,-9087.588,907.056,-9994.643
1,0,1,0,0,1,0.194,0.200,28.765,27.406,0,912.544,-9088.464,912.544,-10001.008
1,0,1,0,1,0,0.440,0.375,23.590,24.583,0,915.285,-9083.281,915.285,-9998.566
1,0,1,0,1,1,0.345,0.325,20.101,17.011,0,919.906,-9082.414,919.906,-10002.320
1,0,1,1,0,0,0.430,0.425,16.415,14.584,0,907.124,-9089.939,907.124,-9997.064
1,0,1,1,0,1,0.397,0.350,38.761,30.725,0,918.259,-9078.209,918.259,-9996.467
1,0,1,1,1,0,0.548,0.525,21.708,20.981,0,918.547,-9080.998,918.547,-9999.545
1,0,1,1,1,1,0.581,0.575,17.260,14.281,0,923.802,-9078.844,923.802,-10002.646
1,1,0,0,0,0,0.437,0.400,29.314,27.183,0,903.160,-9082.278,903.160,-9985.438
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,907.458,-9077.902,907.458,-9985.360
1,1,0,0,1,0,0.529,0.550,22.543,20.324,0,907.556,-9079.617,907.556,-9987.172
1,1,0,0,1,1,0.502,0.500,18.708,12.752,0,909.199,-9074.039,909.199,-9983.238
1,1,0,1,0,0,0.648,0.600,15.923,10.325,0,899.837,-9083.628,899.837,-9983.465
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,913.309,-9071.731,913.309,-9985.039
1,1,0,1,1,0,0.793,0.700,24.156,16.722,0,910.153,-9069.487,910.153,-9979.640
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,911.693,-9072.104,911.693,-9983.797
1,1,1,0,0,0,0.525,0.450,49.029,53.477,0,924.634,-9054.193,924.634,-9978.827
1,1,1,0,0,1,0.502,0.425,62.495,49.442,0,924.726,-9043.646,924.726,-9968.372
1,1,1,0,1,0,0.710,0.600,49.151,46.619,0,931.352,-9038.120,931.352,-9969.472
1,1,1,0,1,1,0.550,0.550,36.767,39.047,0,927.921,-9047.783,927.921,-9975.704
1,1,1,1,0,0,0.756,0.650,47.477,36.620,0,925.227,-9044.025,925.227,-9969.252
1,1,1,1,0,1,0.541,0.575,48.539,52.761,0,934.296,-9048.914,934.296,-9983.210
1,1,1,1,1,0,0.892,0.750,53.265,43.017,0,937.654,-9023.825,937.654,-9961.479
1,1,1,1,1,1,0.814,0.800,32.577,36.317,0,935.882,-9041.962,935.882,-9977.844
