w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,1,1,1,1,1,0.549,0.550,24.655,18.332,0,916.528,915.010,916.528,-1.517
1,0,0,0,0,0,0.337,0.300,38.305,30.400,0,894.047,879.920,894.047,-14.127
1,0,0,0,0,1,0.255,0.275,35.973,26.365,0,900.856,885.783,900.856,-15.073
1,0,0,0,1,0,0.473,0.450,33.072,23.541,0,901.697,889.237,901.697,-12.460
1,0,0,0,1,1,0.378,0.400,18.447,15.969,0,905.957,890.361,905.957,-15.596
1,0,0,1,0,0,0.479,0.500,15.662,13.542,0,893.254,875.367,893.254,-17.886
1,0,0,1,0,1,0.388,0.425,26.401,29.684,0,907.123,887.624,907.123,-19.499
1,0,0,1,1,0,0.635,0.600,17.901,19.939,0,904.639,886.290,904.639,-18.349
1,0,0,1,1,1,0.674,0.650,18.801,13.239,0,910.080,898.277,910.080,-11.804
1,0,1,0,0,0,0.244,0.225,40.122,31.442,0,907.056,879.412,907.056,-27.643
1,0,1,0,0,1,0.194,0.200,28.765,27.406,0,912.544,878.536,912.544,-34.008
1,0,1,0,1,0,0.440,0.375,23.590,24.583,0,915.285,883.719,915.285,-31.566
1,0,1,0,1,1,0.345,0.325,20.101,17.011,0,919.906,884.586,919.906,-35.320
1,0,1,1,0,0,0.430,0.425,16.415,14.584,0,907.124,877.061,907.124,-30.064
1,0,1,1,0,1,0.397,0.350,38.761,30.725,0,918.259,888.791,918.259,-29.467
1,0,1,1,1,0,0.548,0.525,21.708,20.981,0,918.547,886.002,918.547,-32.545
1,0,1,1,1,1,0.581,0.575,17.260,14.281,0,923.802,888.156,923.802,-35.646
1,1,0,0,0,0,0.437,0.400,29.314,27.183,0,903.160,884.722,903.160,-18.438
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,907.458,889.098,907.458,-18.360
1,1,0,0,1,0,0.529,0.550,22.543,20.324,0,907.556,887.383,907.556,-20.172
1,1,0,0,1,1,0.502,0.500,18.708,12.752,0,909.199,892.961,909.199,-16.238
1,1,0,1,0,0,0.648,0.600,15.923,10.325,0,899.837,883.372,899.837,-16.465
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,913.309,895.269,913.309,-18.039
1,1,0,1,1,0,0.793,0.700,24.156,16.722,0,910.153,897.513,910.153,-12.640
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,911.693,894.896,911.693,-16.797
1,1,1,0,0,0,0.525,0.450,49.029,53.477,0,924.634,912.807,924.634,-11.827
1,1,1,0,0,1,0.502,0.425,62.495,49.442,0,924.726,923.354,924.726,-1.372
1,1,1,0,1,0,0.710,0.600,49.151,46.619,0,931.352,928.880,931.352,-2.472
1,1,1,0,1,1,0.550,0.550,36.767,39.047,0,927.921,921.689,927.921,-6.232
1,1,1,1,0,0,0.756,0.650,47.477,36.620,0,925.227,922.975,925.227,-2.252
1,1,1,1,0,1,0.541,0.575,48.539,52.761,0,934.296,918.086,934.296,-16.210
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,943.175,943.175,937.654,5.521
1,1,1,1,1,1,0.814,0.800,32.577,36.317,0,935.882,926.062,935.882,-9.820
