w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,0,0,0,0,0,0.109,0.100,49.701,36.574,1,4074.060,4074.060,4058.278,15.782
0,0,0,0,0,1,0.076,0.075,35.718,32.539,1,4083.414,4083.414,4066.645,16.768
0,0,0,0,1,0,0.279,0.250,29.421,29.716,1,4083.755,4083.755,4067.834,15.921
0,0,0,0,1,1,0.235,0.200,23.727,22.144,1,4095.394,4095.394,4074.975,20.419
0,0,0,1,0,0,0.282,0.300,27.874,19.717,1,4077.856,4077.856,4062.397,15.459
0,0,0,1,0,1,0.238,0.225,38.157,35.858,1,4089.667,4089.667,4074.010,15.657
0,0,0,1,1,0,0.425,0.400,25.850,26.113,1,4087.836,4087.836,4072.613,15.223
0,0,0,1,1,1,0.504,0.450,25.444,19.414,1,4103.662,4103.662,4083.219,20.443
0,0,1,0,0,0,0.086,0.075,45.212,42.627,1,4097.314,4097.314,4070.270,27.044
0,0,1,0,0,1,0.058,0.050,38.316,38.591,1,4105.013,4105.013,4080.640,24.373
0,0,1,0,1,0,0.256,0.225,44.326,35.768,1,4110.302,4110.302,4085.882,24.420
0,0,1,0,1,1,0.184,0.175,30.370,28.196,1,4109.616,4109.616,4089.633,19.983
0,0,1,1,0,0,0.249,0.275,32.767,25.769,1,4102.545,4102.545,4075.197,27.348
0,0,1,1,0,1,0.212,0.200,38.051,41.910,1,4111.560,4111.560,4087.092,24.467
0,0,1,1,1,0,0.448,0.375,39.562,32.166,1,4118.511,4118.511,4089.874,28.637
0,0,1,1,1,1,0.494,0.425,33.392,25.466,1,4122.327,4122.327,4097.134,25.194
0,1,0,0,0,0,0.256,0.250,43.985,48.660,1,4087.119,4087.119,4076.682,10.437
0,1,0,0,0,1,0.255,0.225,41.673,44.625,1,4092.335,4092.335,4083.478,8.856
0,1,0,0,1,0,0.459,0.400,39.962,41.802,1,4099.207,4099.207,4080.001,19.206
0,1,0,0,1,1,0.404,0.350,34.769,34.230,1,4099.205,4099.205,4086.527,12.678
0,1,0,1,0,0,0.487,0.450,43.884,31.803,1,4098.360,4098.360,4080.108,18.252
0,1,0,1,0,1,0.355,0.375,46.275,47.944,1,4098.208,4098.208,4092.076,6.132
0,1,0,1,1,0,0.545,0.550,39.952,38.200,1,4104.091,4104.091,4086.039,18.051
0,1,0,1,1,1,0.613,0.600,40.515,31.500,1,4110.571,4110.571,4096.939,13.632
0,1,1,0,0,0,0.213,0.200,34.686,35.493,1,4122.520,4122.520,4076.583,45.936
0,1,1,0,0,1,0.197,0.175,33.040,31.457,1,4128.452,4128.452,4079.166,49.286
0,1,1,0,1,0,0.339,0.350,29.832,28.634,1,4132.164,4132.164,4080.670,51.494
0,1,1,0,1,1,0.278,0.300,26.250,21.062,1,4136.876,4136.876,4088.640,48.236
0,1,1,1,0,0,0.403,0.400,23.731,18.635,1,4126.133,4126.133,4077.313,48.820
0,1,1,1,0,1,0.313,0.325,47.022,34.776,1,4135.703,4135.703,4085.084,50.619
0,1,1,1,1,0,0.499,0.500,24.336,25.032,1,4132.645,4132.645,4084.457,48.189
0,1,1,1,1,1,0.549,0.550,24.655,18.332,1,4138.419,4138.419,4090.012,48.407
1,0,0,0,0,0,0.337,0.300,38.305,30.400,1,4083.333,4083.333,4065.602,17.731
1,0,0,0,0,1,0.255,0.275,35.973,26.365,1,4089.765,4089.765,4073.771,15.994
1,0,0,0,1,0,0.473,0.450,33.072,23.541,1,4092.913,4092.913,4073.349,19.564
1,0,0,0,1,1,0.378,0.400,18.447,15.969,1,4097.333,4097.333,4080.084,17.249
1,0,0,1,0,0,0.479,0.500,15.662,13.542,1,4079.009,4079.009,4065.115,13.895
1,0,0,1,0,1,0.388,0.425,26.401,29.684,1,4090.732,4090.732,4080.874,9.858
1,0,0,1,1,0,0.635,0.600,17.901,19.939,1,4090.107,4090.107,4076.481,13.626
