w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,0,0,0,0,0,0.109,0.100,49.701,36.574,1,2274.060,2274.060,2267.278,6.782
0,0,0,0,0,1,0.076,0.075,35.718,32.539,1,2283.414,2283.414,2275.645,7.768
0,0,0,0,1,0,0.279,0.250,29.421,29.716,1,2283.755,2283.755,2276.834,6.921
0,0,0,0,1,1,0.235,0.200,23.727,22.144,1,2295.394,2295.394,2283.975,11.419
0,0,0,1,0,0,0.282,0.300,27.874,19.717,1,2277.856,2277.856,2271.397,6.459
0,0,0,1,0,1,0.238,0.225,38.157,35.858,1,2289.667,2289.667,2283.010,6.657
0,0,0,1,1,0,0.425,0.400,25.850,26.113,1,2287.836,2287.836,2281.613,6.223
0,0,0,1,1,1,0.504,0.450,25.444,19.414,1,2303.662,2303.662,2292.219,11.443
0,0,1,0,0,0,0.086,0.075,45.212,42.627,1,2297.314,2297.314,2279.281,18.033
0,0,1,0,0,1,0.058,0.050,38.316,38.591,1,2305.013,2305.013,2289.640,15.373
0,0,1,0,1,0,0.256,0.225,44.326,35.768,1,2310.302,2310.302,2295.524,14.778
0,0,1,0,1,1,0.184,0.175,30.370,28.196,1,2309.616,2309.616,2298.633,10.983
0,0,1,1,0,0,0.249,0.275,32.767,25.769,1,2302.545,2302.545,2284.237,18.308
0,0,1,1,0,1,0.212,0.200,38.051,41.910,1,2311.560,2311.560,2296.092,15.467
0,0,1,1,1,0,0.448,0.375,39.562,32.166,1,2318.511,2318.511,2299.944,18.567
0,0,1,1,1,1,0.494,0.425,33.392,25.466,1,2322.327,2322.327,2306.134,16.194
0,1,0,0,0,0,0.256,0.250,43.985,48.660,1,2287.119,2287.119,2285.682,1.437
0,1,0,0,0,1,0.255,0.225,41.673,44.625,0,2292.478,2292.335,2292.478,-0.144
0,1,0,0,1,0,0.459,0.400,39.962,41.802,1,2299.207,2299.207,2289.001,10.206
0,1,0,0,1,1,0.404,0.350,34.769,34.230,1,2299.205,2299.205,2295.527,3.678
0,1,0,1,0,0,0.487,0.450,43.884,31.803,1,2298.360,2298.360,2289.108,9.252
0,1,0,1,0,1,0.355,0.375,46.275,47.944,0,2301.076,2298.208,2301.076,-2.868
0,1,0,1,1,0,0.545,0.550,39.952,38.200,1,2304.091,2304.091,2295.039,9.051
0,1,0,1,1,1,0.613,0.600,40.515,31.500,1,2310.571,2310.571,2305.939,4.632
0,1,1,0,0,0,0.213,0.200,34.686,35.493,1,2322.520,2322.520,2285.650,36.869
0,1,1,0,0,1,0.197,0.175,33.040,31.457,1,2328.452,2328.452,2288.166,40.286
0,1,1,0,1,0,0.339,0.350,29.832,28.634,1,2332.164,2332.164,2289.990,42.175
0,1,1,0,1,1,0.278,0.300,26.250,21.062,1,2336.876,2336.876,2297.803,39.073
0,1,1,1,0,0,0.403,0.400,23.731,18.635,1,2326.133,2326.133,2286.448,39.685
0,1,1,1,0,1,0.313,0.325,47.022,34.776,1,2335.703,2335.703,2294.084,41.619
0,1,1,1,1,0,0.499,0.500,24.336,25.032,1,2332.645,2332.645,2293.914,38.732
0,1,1,1,1,1,0.549,0.550,24.655,18.332,1,2338.419,2338.419,2299.311,39.108
1,0,0,0,0,0,0.337,0.300,38.305,30.400,1,2283.333,2283.333,2274.602,8.731
1,0,0,0,0,1,0.255,0.275,35.973,26.365,1,2289.765,2289.765,2282.771,6.994
1,0,0,0,1,0,0.473,0.450,33.072,23.541,1,2292.913,2292.913,2282.349,10.564
1,0,0,0,1,1,0.378,0.400,18.447,15.969,1,2297.333,2297.333,2289.084,8.249
